Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Channel,Amount
1853,419,11/13/2024,payment,ATM,916
1854,122,4/27/2024,deposit,ATM,7849
1855,432,10/30/2024,withdrawal,Branch,9856
1856,44,5/17/2024,transfer,ATM,9233
1857,381,2/1/2024,withdrawal,ATM,4931
1858,145,2/2/2024,transfer,Branch,2234
1859,363,6/18/2024,transfer,ATM,4272
1860,1074,2/18/2024,transfer,ATM,12413
1861,1089,3/12/2024,deposit,Branch,25586
1862,355,6/2/2024,withdrawal,Branch,2221
1863,800,1/26/2024,payment,Online,29568
1864,1188,8/24/2024,withdrawal,Online,165000
1865,1165,11/5/2024,withdrawal,Online,132195
1866,826,5/8/2024,withdrawal,ATM,24689
1867,1152,9/13/2024,withdrawal,Branch,34490
1868,398,11/17/2024,transfer,Branch,4667
1869,880,2/26/2024,withdrawal,Branch,19684
1870,463,6/3/2024,payment,Online,621
1871,808,8/8/2024,payment,Branch,3358
1872,187,10/21/2024,withdrawal,ATM,6762
1873,732,3/28/2024,payment,Online,4341
1874,1214,7/2/2024,deposit,ATM,34975
1875,429,8/27/2024,transfer,Online,6075
1876,858,1/30/2024,transfer,Branch,11009
1877,237,7/2/2024,withdrawal,Branch,8748
1878,1218,3/28/2024,transfer,Branch,151947
1879,771,12/29/2024,payment,ATM,16327
1880,758,3/29/2024,deposit,Branch,7127
1881,136,5/16/2024,payment,Online,8821
1882,792,12/3/2024,withdrawal,Online,6106
1883,171,4/20/2024,transfer,Branch,5499
1884,159,2/11/2024,payment,ATM,6615
1885,201,3/22/2024,withdrawal,ATM,9600
1886,962,1/5/2024,deposit,Branch,13480
1887,583,6/29/2024,payment,ATM,3504
1888,876,6/2/2024,payment,ATM,26803
1889,371,7/29/2024,withdrawal,Branch,9551
1890,103,4/2/2024,deposit,ATM,4627
1891,1002,3/27/2024,withdrawal,ATM,29888
1892,1149,2/14/2024,transfer,Branch,81703
1893,976,3/30/2024,deposit,ATM,20789
1894,798,12/25/2024,payment,Online,21840
1895,658,12/21/2024,payment,ATM,3289
1896,882,7/28/2024,payment,ATM,6403
1897,1221,6/24/2024,deposit,Branch,78754
1898,733,8/8/2024,withdrawal,ATM,6419
1899,423,9/1/2024,transfer,Branch,1593
1900,572,1/10/2024,withdrawal,Branch,1144
1901,171,1/26/2024,deposit,Branch,1726
1902,173,5/5/2024,transfer,ATM,4098
1903,663,11/13/2024,withdrawal,ATM,9326
1904,453,6/1/2024,payment,ATM,3126
1905,350,10/30/2024,withdrawal,Online,1922
1906,494,12/21/2024,deposit,Online,594
1907,620,9/27/2024,withdrawal,Online,848
1908,1028,12/3/2024,deposit,Online,17920
1909,1117,5/23/2024,payment,ATM,15106
1910,919,8/2/2024,deposit,Online,24448
1911,6,3/7/2024,payment,Online,7642
1912,288,12/28/2024,transfer,ATM,4078
1913,1170,10/20/2024,transfer,ATM,13860
1914,608,3/29/2024,withdrawal,Online,8086
1915,457,2/16/2024,payment,Online,7441
1916,1226,3/16/2024,withdrawal,Branch,182762
1917,1236,4/15/2024,withdrawal,Online,39182
1918,1030,1/7/2024,transfer,Online,5757
1919,624,8/10/2024,transfer,ATM,2026
1920,376,2/20/2024,payment,Online,3777
1921,447,5/27/2024,deposit,Branch,5022
1922,835,8/23/2024,withdrawal,Online,8443
1923,1130,12/3/2024,payment,Branch,133173
1924,811,9/1/2024,payment,ATM,13862
1925,1120,12/20/2024,withdrawal,Online,15827
1926,959,5/29/2024,withdrawal,Branch,21805
1927,849,5/22/2024,payment,ATM,3474
1928,809,6/16/2024,transfer,ATM,17511
1929,979,10/8/2024,payment,ATM,18764
1930,416,9/10/2024,withdrawal,ATM,1917
1931,726,12/23/2024,withdrawal,ATM,5411
1932,454,5/26/2024,withdrawal,Online,3263
1933,1217,5/16/2024,transfer,ATM,90649
1934,150,3/27/2024,withdrawal,Online,8629
1935,759,8/7/2024,transfer,ATM,6158
1936,779,7/18/2024,transfer,Online,18416
1937,973,1/6/2024,withdrawal,Online,20686
1938,763,10/1/2024,transfer,Branch,11614
1939,1002,7/12/2024,withdrawal,Online,9385
1940,76,10/17/2024,deposit,Online,9665
1941,599,3/29/2024,withdrawal,Branch,8161
1942,225,12/27/2024,transfer,ATM,7608
1943,113,1/2/2024,transfer,ATM,698
1944,251,6/21/2024,transfer,Online,8706
1945,841,5/17/2024,withdrawal,ATM,26311
1946,714,5/22/2024,withdrawal,Online,6903
1947,1107,10/29/2024,deposit,ATM,27566
1948,125,9/1/2024,deposit,Online,4110
1949,1199,8/6/2024,deposit,Online,186150
1950,1093,11/27/2024,payment,Branch,18014
1951,1071,5/30/2024,withdrawal,Online,5075
1952,884,9/24/2024,transfer,Online,18554
1953,30,8/22/2024,deposit,Online,3977
1954,281,2/12/2024,payment,Branch,6646
1955,924,7/31/2024,transfer,Online,13514
1956,368,3/8/2024,payment,ATM,8157
1957,495,10/10/2024,deposit,Online,7121
1958,1049,6/1/2024,deposit,Branch,23598
1959,718,9/21/2024,deposit,ATM,6607
1960,1017,8/19/2024,payment,Branch,6887
1961,606,10/22/2024,deposit,ATM,3235
1962,375,6/6/2024,transfer,ATM,8970
1963,639,11/28/2024,payment,ATM,7945
1964,1049,4/30/2024,transfer,Online,11504
1965,116,1/18/2024,transfer,ATM,7518
1966,48,12/27/2024,withdrawal,Online,4233
1967,99,8/5/2024,withdrawal,ATM,4874
1968,405,7/21/2024,payment,Branch,943
1969,1238,12/6/2024,withdrawal,ATM,125351
1970,685,8/29/2024,deposit,Branch,7128
1971,903,4/3/2024,withdrawal,Online,6444
1972,503,8/31/2024,transfer,ATM,7222
1973,894,1/9/2024,payment,Branch,22129
1974,258,8/8/2024,transfer,ATM,8807
1975,844,6/17/2024,deposit,Online,18462
1976,121,4/15/2024,payment,ATM,8212
1977,810,12/14/2024,withdrawal,Branch,11983
1978,978,12/21/2024,payment,Online,18876
1979,54,6/10/2024,transfer,ATM,894
1980,1019,12/9/2024,transfer,Branch,29651
1981,784,3/12/2024,deposit,Branch,6523
1982,241,1/31/2024,transfer,Branch,7961
1983,483,8/4/2024,deposit,Branch,9691
1984,1013,12/15/2024,payment,ATM,15155
1985,187,7/19/2024,withdrawal,ATM,7170
1986,656,2/5/2024,payment,ATM,1502
1987,262,12/12/2024,deposit,Online,9967
1988,953,10/24/2024,withdrawal,Branch,8280
1989,491,12/10/2024,withdrawal,Online,1812
1990,431,10/14/2024,withdrawal,Online,2466
1991,239,4/14/2024,withdrawal,Online,5789
1992,304,8/22/2024,deposit,Branch,1981
1993,298,6/6/2024,transfer,ATM,7428
1994,76,10/27/2024,transfer,ATM,7139
1995,999,4/15/2024,withdrawal,ATM,2989
1996,642,6/16/2024,transfer,Branch,4389
1997,827,11/3/2024,deposit,ATM,22962
1998,283,7/2/2024,payment,Online,5124
1999,591,7/13/2024,withdrawal,ATM,938
2000,72,10/2/2024,payment,ATM,6070
2001,703,7/7/2024,transfer,Branch,532
2002,575,3/24/2024,transfer,ATM,9191
2003,1000,9/19/2024,transfer,Branch,20396
2004,892,5/5/2024,deposit,Branch,27767
2005,12,12/21/2024,deposit,Online,2903
2006,141,2/27/2024,payment,Online,9327
2007,17,1/3/2024,payment,Branch,8724
2008,1087,11/24/2024,transfer,Branch,14350
2009,253,12/13/2024,deposit,Online,4133
2010,465,10/23/2024,deposit,ATM,9145
2011,376,11/29/2024,transfer,Branch,6719
2012,981,12/2/2024,withdrawal,Branch,25681
2013,520,2/17/2024,transfer,ATM,8872
2014,90,8/17/2024,deposit,ATM,3772
2015,720,1/28/2024,withdrawal,Online,8298
2016,804,6/1/2024,deposit,Online,22670
2017,796,4/14/2024,deposit,Branch,3570
2018,630,1/17/2024,deposit,Online,9337
2019,1199,7/24/2024,withdrawal,Branch,51768
2020,76,11/3/2024,payment,Branch,3213
2021,926,11/29/2024,transfer,Online,7696
2022,400,6/16/2024,deposit,Branch,9127
2023,970,1/10/2024,payment,ATM,29874
2024,1095,9/16/2024,transfer,Branch,18919
2025,1204,11/24/2024,payment,Branch,58195
2026,1148,2/15/2024,deposit,Online,82249
2027,797,1/2/2024,payment,Branch,19689
2028,195,11/3/2024,payment,ATM,2340
2029,228,8/29/2024,payment,Online,3309
2030,461,1/8/2024,deposit,Branch,2669
2031,618,1/9/2024,withdrawal,Branch,2686
2032,1045,8/21/2024,deposit,Branch,5933
2033,64,8/3/2024,withdrawal,Branch,3370
2034,165,5/23/2024,transfer,ATM,4834
2035,27,10/31/2024,payment,Branch,5842
2036,1012,4/4/2024,transfer,Online,23330
2037,285,12/14/2024,payment,ATM,9051
2038,281,4/1/2024,deposit,Branch,1830
2039,838,5/31/2024,withdrawal,Online,26457
2040,831,12/2/2024,transfer,ATM,7318
2041,1188,11/1/2024,deposit,Branch,116908
2042,918,3/20/2024,withdrawal,Online,4949
2043,224,5/7/2024,deposit,ATM,6467
2044,784,5/16/2024,payment,Online,20065
2045,1170,1/31/2024,withdrawal,Branch,194605
2046,965,11/28/2024,payment,ATM,14344
2047,950,5/30/2024,withdrawal,Online,6320
2048,1054,3/9/2024,transfer,ATM,12428
2049,45,6/30/2024,withdrawal,Branch,6266
2050,471,5/10/2024,deposit,Branch,7461
2051,34,8/13/2024,transfer,Online,9229
2052,653,5/4/2024,payment,Branch,766
2053,830,9/18/2024,withdrawal,ATM,10912
2054,221,10/18/2024,payment,Online,6271
2055,534,9/22/2024,transfer,Online,4575
2056,692,7/29/2024,withdrawal,ATM,7054
2057,932,4/28/2024,payment,ATM,6167
2058,841,7/25/2024,payment,Branch,14489
2059,1011,11/15/2024,payment,Online,27410
2060,582,3/7/2024,transfer,Branch,1707
2061,1140,10/17/2024,payment,Branch,91372
2062,239,3/10/2024,deposit,Online,3353
2063,441,11/5/2024,payment,ATM,3547
2064,148,7/29/2024,withdrawal,ATM,3216
2065,1033,8/1/2024,payment,ATM,14577
2066,388,10/18/2024,payment,ATM,7933
2067,1074,6/25/2024,payment,Branch,8197
2068,916,11/3/2024,withdrawal,Branch,21333
2069,638,5/6/2024,withdrawal,Online,9481
2070,278,9/1/2024,payment,Branch,9557
2071,989,8/25/2024,payment,Online,18867
2072,589,7/9/2024,payment,ATM,3568
2073,649,3/3/2024,withdrawal,Online,5433
2074,618,3/29/2024,deposit,Branch,9104
2075,135,11/7/2024,withdrawal,ATM,4620
2076,580,4/12/2024,withdrawal,Branch,5863
2077,1171,3/20/2024,withdrawal,Online,32187
2078,490,1/16/2024,deposit,ATM,661
2079,478,6/1/2024,deposit,Branch,5244
2080,1183,12/23/2024,payment,Online,182549
2081,384,11/11/2024,deposit,Online,2905
2082,163,1/18/2024,transfer,Branch,4216
2083,441,2/6/2024,withdrawal,Online,9740
2084,1213,1/9/2024,withdrawal,Branch,40987
2085,415,9/10/2024,transfer,ATM,9919
2086,1205,10/5/2024,payment,ATM,176610
2087,288,10/29/2024,payment,Branch,1043
2088,187,12/9/2024,payment,Online,5861
2089,1162,12/7/2024,withdrawal,Online,51882
2090,130,6/17/2024,withdrawal,ATM,686
2091,194,4/3/2024,withdrawal,Online,8996
2092,316,1/16/2024,payment,Online,4303
2093,144,11/7/2024,deposit,Branch,7514
2094,16,10/13/2024,payment,ATM,4776
2095,423,10/6/2024,deposit,Branch,9812
2096,245,7/24/2024,withdrawal,ATM,6562
2097,927,8/30/2024,transfer,ATM,4791
2098,1131,1/2/2024,payment,Branch,174612
2099,1112,7/28/2024,deposit,Branch,15385
2100,129,10/19/2024,transfer,Online,7555
2101,907,11/29/2024,transfer,ATM,7011
2102,887,5/6/2024,transfer,Online,12145
2103,341,3/2/2024,withdrawal,Online,4720
2104,4,2/7/2024,withdrawal,Online,4195
2105,306,7/26/2024,deposit,ATM,5673
2106,908,9/11/2024,payment,Online,3698
2107,607,11/24/2024,withdrawal,ATM,3718
2108,992,6/28/2024,deposit,ATM,18263
2109,321,2/14/2024,withdrawal,ATM,7365
2110,559,12/21/2024,transfer,Branch,2902
2111,1205,11/1/2024,deposit,Branch,163047
2112,618,9/21/2024,payment,ATM,3748
2113,711,8/23/2024,deposit,ATM,3940
2114,1132,4/4/2024,transfer,Online,88189
2115,531,8/17/2024,transfer,Branch,5006
2116,410,5/18/2024,payment,Online,501
2117,818,8/15/2024,payment,ATM,2841
2118,1195,6/10/2024,deposit,ATM,69111
2119,493,7/30/2024,transfer,ATM,8207
2120,1219,2/6/2024,payment,Branch,169462
2121,12,12/18/2024,transfer,ATM,1058
2122,195,12/21/2024,withdrawal,Branch,8418
2123,490,10/2/2024,transfer,ATM,3227
2124,795,6/29/2024,payment,ATM,10781
2125,881,1/19/2024,deposit,Branch,10381
2126,182,9/17/2024,deposit,Online,6300
2127,962,10/5/2024,deposit,Branch,13348
2128,656,6/13/2024,payment,Online,2063
2129,694,11/13/2024,payment,Branch,4944
2130,30,5/7/2024,deposit,Online,6492
2131,1120,11/27/2024,payment,Online,3536
2132,778,1/26/2024,transfer,ATM,2088
2133,444,1/7/2024,transfer,Online,4527
2134,298,3/1/2024,transfer,ATM,5607
2135,808,5/7/2024,withdrawal,ATM,26941
2136,845,10/3/2024,deposit,Branch,4668
2137,1016,10/28/2024,payment,Online,8848
2138,554,1/21/2024,withdrawal,Branch,3126
2139,303,10/5/2024,payment,Branch,6590
2140,421,11/17/2024,deposit,Branch,5066
2141,185,9/30/2024,deposit,ATM,7787
2142,468,6/13/2024,withdrawal,Branch,6918
2143,754,2/16/2024,payment,Online,6036
2144,363,12/29/2024,withdrawal,ATM,7665
2145,336,6/24/2024,payment,ATM,4378
2146,162,1/29/2024,withdrawal,Branch,3778
2147,1184,6/2/2024,transfer,ATM,132794
2148,12,9/16/2024,deposit,Online,8743
2149,1097,1/22/2024,payment,ATM,17970
2150,588,1/22/2024,deposit,Branch,3255
2151,201,10/3/2024,transfer,ATM,2018
2152,522,2/17/2024,withdrawal,Branch,1792
2153,505,7/18/2024,payment,ATM,2879
2154,788,6/20/2024,transfer,Branch,5153
2155,1063,10/14/2024,deposit,Online,13092
2156,60,7/23/2024,withdrawal,ATM,3170
2157,578,2/27/2024,payment,ATM,2454
2158,321,8/20/2024,withdrawal,ATM,5337
2159,923,6/9/2024,withdrawal,Branch,2592
2160,569,12/13/2024,deposit,Online,8206
2161,1102,5/19/2024,transfer,Branch,17643
2162,1218,5/31/2024,payment,Branch,83011
2163,527,9/29/2024,withdrawal,Branch,1429
2164,524,2/10/2024,payment,ATM,3722
2165,613,7/18/2024,deposit,Branch,5239
2166,1180,6/22/2024,withdrawal,Branch,160023
2167,125,8/3/2024,payment,Online,4961
2168,871,3/8/2024,payment,ATM,15375
2169,280,6/16/2024,payment,ATM,4566
2170,917,4/28/2024,deposit,ATM,13904
2171,622,2/7/2024,transfer,ATM,6797
2172,846,7/10/2024,payment,Branch,6251
2173,674,1/4/2024,withdrawal,Online,7846
2174,1152,7/24/2024,deposit,Online,145511
2175,314,7/20/2024,withdrawal,ATM,1349
2176,332,7/21/2024,withdrawal,Online,6991
2177,1174,7/8/2024,deposit,ATM,12192
2178,36,11/24/2024,deposit,Branch,9198
2179,1046,8/7/2024,transfer,ATM,22751
2180,206,10/27/2024,deposit,ATM,9429
2181,639,10/27/2024,deposit,Branch,4044
2182,848,3/25/2024,deposit,Branch,5875
2183,440,11/23/2024,deposit,ATM,4387
2184,729,3/10/2024,deposit,Branch,6477
2185,1120,6/22/2024,withdrawal,Branch,10594
2186,941,8/23/2024,transfer,Branch,8554
2187,164,12/22/2024,transfer,ATM,8159
2188,148,10/21/2024,withdrawal,Online,2336
2189,294,1/26/2024,payment,ATM,1182
2190,195,8/25/2024,transfer,Online,2679
2191,663,12/4/2024,transfer,Online,5337
2192,480,11/18/2024,withdrawal,ATM,4978
2193,123,5/26/2024,transfer,Branch,5726
2194,699,6/17/2024,withdrawal,Branch,5174
2195,965,3/4/2024,deposit,Branch,4967
2196,661,3/2/2024,payment,Online,9692
2197,1128,6/28/2024,withdrawal,Online,174954
2198,710,6/18/2024,payment,Online,5136
2199,396,3/26/2024,transfer,ATM,3070
2200,912,9/9/2024,payment,ATM,6041
2201,1005,12/24/2024,payment,Online,12318
2202,1166,4/30/2024,payment,ATM,13164
2203,317,3/12/2024,transfer,Branch,7381
2204,681,1/16/2024,payment,ATM,7431
2205,495,8/17/2024,withdrawal,Online,5355
2206,556,1/9/2024,withdrawal,ATM,7153
2207,610,2/2/2024,transfer,Branch,6288
2208,109,1/14/2024,deposit,Online,6482
2209,372,12/14/2024,deposit,ATM,3761
2210,855,4/27/2024,deposit,Online,16457
2211,616,2/18/2024,transfer,Online,8643
2212,768,6/26/2024,payment,Branch,3768
2213,206,7/10/2024,withdrawal,ATM,1513
2214,847,6/3/2024,deposit,ATM,10377
2215,43,10/29/2024,transfer,Online,4518
2216,865,10/17/2024,transfer,ATM,16494
2217,785,7/11/2024,transfer,Branch,25253
2218,476,4/19/2024,deposit,Branch,6486
2219,83,12/21/2024,payment,Branch,5740
2220,1134,6/12/2024,payment,ATM,24264
2221,190,2/10/2024,payment,Online,9882
2222,800,6/2/2024,payment,Branch,26366
2223,936,8/7/2024,transfer,Online,9038
2224,251,10/10/2024,withdrawal,ATM,2516
2225,291,12/31/2024,payment,Online,5780
2226,1225,12/9/2024,payment,Online,174417
2227,326,1/4/2024,transfer,Branch,9461
2228,837,1/26/2024,withdrawal,ATM,17358
2229,508,8/30/2024,deposit,Branch,8335
2230,731,5/5/2024,deposit,Branch,4847
2231,72,10/15/2024,withdrawal,ATM,2142
2232,641,11/4/2024,transfer,Online,918
2233,940,5/3/2024,withdrawal,ATM,18019
2234,608,12/19/2024,payment,ATM,2853
2235,566,4/17/2024,payment,Online,2683
2236,54,1/21/2024,withdrawal,Branch,4744
2237,528,6/13/2024,withdrawal,ATM,2685
2238,611,8/23/2024,payment,Branch,6968
2239,193,5/12/2024,withdrawal,Online,3561
2240,58,5/1/2024,withdrawal,ATM,8256
2241,1135,9/30/2024,transfer,Branch,198987
2242,129,1/24/2024,withdrawal,ATM,2805
2243,706,1/12/2024,deposit,Online,3487
2244,852,1/1/2024,deposit,Online,24568
2245,8,4/26/2024,withdrawal,Branch,3594
2246,29,5/30/2024,withdrawal,ATM,5069
2247,1136,9/10/2024,deposit,Branch,87836
2248,947,9/25/2024,withdrawal,Branch,21365
2249,131,12/10/2024,payment,Online,648
2250,188,2/13/2024,transfer,Online,5760
2251,709,3/5/2024,payment,ATM,6104
2252,1228,6/14/2024,payment,Branch,126015
2253,212,4/13/2024,withdrawal,ATM,1637
2254,276,1/2/2024,payment,Online,982
2255,1097,4/19/2024,withdrawal,ATM,10056
2256,243,11/16/2024,withdrawal,ATM,7586
2257,1126,8/18/2024,payment,Online,139174
2258,987,4/14/2024,deposit,Online,9154
2259,685,12/24/2024,deposit,Online,8794
2260,171,6/1/2024,payment,ATM,7083
2261,653,1/2/2024,withdrawal,Branch,7757
2262,188,1/27/2024,withdrawal,Online,6422
2263,1110,1/18/2024,transfer,Branch,28134
2264,52,3/27/2024,transfer,ATM,5631
2265,111,2/13/2024,deposit,Branch,5213
2266,877,12/28/2024,transfer,Branch,17496
2267,1067,3/8/2024,payment,Online,3757
2268,211,12/11/2024,payment,Online,803
2269,1224,9/16/2024,withdrawal,Online,106160
2270,858,8/3/2024,withdrawal,Online,16858
2271,627,1/2/2024,payment,ATM,9825
2272,1050,1/21/2024,withdrawal,Branch,2451
2273,299,4/7/2024,transfer,Branch,7132
2274,1101,7/25/2024,transfer,Online,29752
2275,924,2/6/2024,transfer,Branch,25885
2276,137,5/16/2024,transfer,Branch,7837
2277,1044,11/26/2024,withdrawal,ATM,17915
2278,440,4/21/2024,payment,Branch,9064
2279,211,10/4/2024,transfer,Branch,9909
2280,752,5/11/2024,payment,ATM,1767
2281,435,6/9/2024,deposit,Online,5660
2282,780,12/25/2024,withdrawal,ATM,21569
2283,1231,8/11/2024,transfer,ATM,119299
2284,439,3/8/2024,withdrawal,Branch,2589
2285,666,7/14/2024,deposit,ATM,4714
2286,1066,3/21/2024,deposit,Branch,5304
2287,411,6/17/2024,transfer,Branch,2209
2288,806,4/26/2024,transfer,ATM,13122
2289,610,12/24/2024,deposit,ATM,566
2290,427,8/11/2024,withdrawal,ATM,7879
2291,902,10/29/2024,transfer,Online,8327
2292,942,3/29/2024,withdrawal,Online,11836
2293,742,8/24/2024,payment,ATM,7015
2294,328,9/13/2024,withdrawal,ATM,8911
2295,52,8/18/2024,payment,ATM,3859
2296,376,12/2/2024,transfer,ATM,5903
2297,263,9/24/2024,deposit,Online,6855
2298,267,4/12/2024,transfer,Branch,1762
2299,359,7/24/2024,transfer,Online,6563
2300,652,11/2/2024,transfer,Online,9920
2301,46,12/13/2024,transfer,Branch,901
2302,600,12/17/2024,payment,Branch,7518
2303,720,10/17/2024,payment,ATM,4912
2304,601,5/3/2024,deposit,Branch,9373
2305,381,3/19/2024,withdrawal,Online,7787
2306,118,1/26/2024,deposit,Branch,2455
2307,116,8/1/2024,deposit,Online,2805
2308,260,3/8/2024,deposit,ATM,7066
2309,1099,6/14/2024,transfer,Online,15719
2310,305,12/16/2024,payment,Online,7866
2311,7,9/12/2024,payment,Online,5915
2312,366,7/2/2024,payment,Online,5870
2313,523,3/29/2024,transfer,Online,2136
2314,1239,5/20/2024,deposit,ATM,122971
2315,429,7/16/2024,payment,Online,1356
2316,791,7/31/2024,withdrawal,Online,19072
2317,747,7/1/2024,deposit,Online,1441
2318,367,6/29/2024,transfer,Online,6768
2319,313,3/19/2024,withdrawal,Online,2245
2320,538,5/13/2024,deposit,Branch,5456
2321,921,11/9/2024,payment,Online,21291
2322,1078,3/14/2024,withdrawal,ATM,2161
2323,865,7/27/2024,payment,ATM,19343
2324,1188,4/29/2024,transfer,Online,144364
2325,782,2/2/2024,payment,ATM,3372
2326,334,7/28/2024,withdrawal,ATM,4516
2327,798,6/1/2024,transfer,ATM,22388
2328,348,9/19/2024,payment,ATM,3976
2329,273,1/24/2024,transfer,Branch,3340
2330,963,10/3/2024,withdrawal,ATM,3589
2331,720,2/5/2024,withdrawal,Online,5054
2332,500,1/7/2024,payment,Branch,9976
2333,1117,11/6/2024,payment,Branch,4169
2334,685,10/21/2024,payment,ATM,8442
2335,79,6/21/2024,withdrawal,Branch,4968
2336,622,2/26/2024,withdrawal,Online,4902
2337,1241,11/8/2024,transfer,Branch,112037
2338,947,6/1/2024,transfer,ATM,2431
2339,358,4/14/2024,transfer,Online,8102
2340,618,6/2/2024,deposit,Branch,8563
2341,507,9/12/2024,withdrawal,Branch,5773
2342,1205,12/12/2024,deposit,Online,75854
2343,576,1/24/2024,withdrawal,Branch,9486
2344,244,1/1/2024,withdrawal,Branch,7581
2345,506,5/18/2024,withdrawal,Branch,4611
2346,422,4/29/2024,deposit,Online,1225
2347,1111,11/3/2024,withdrawal,Online,19381
2348,217,5/23/2024,deposit,Online,9029
2349,1009,6/8/2024,withdrawal,ATM,8265
2350,1193,2/19/2024,payment,Branch,69600
2351,330,8/29/2024,transfer,Branch,8033
2352,650,8/23/2024,transfer,Branch,7656
2353,391,2/28/2024,transfer,ATM,6485
2354,381,8/5/2024,transfer,Branch,8912
2355,742,3/22/2024,withdrawal,ATM,9063
2356,820,9/24/2024,withdrawal,Branch,18412
2357,673,11/24/2024,payment,Branch,5742
2358,513,5/21/2024,deposit,Branch,8926
2359,949,3/22/2024,withdrawal,Branch,15771
2360,1212,3/27/2024,payment,ATM,67614
2361,930,11/25/2024,transfer,Branch,26144
2362,913,7/11/2024,transfer,ATM,19977
2363,644,8/3/2024,payment,Online,8024
2364,427,4/17/2024,deposit,Online,8959
2365,502,12/24/2024,deposit,Online,3653
2366,730,4/3/2024,withdrawal,Branch,7100
2367,71,7/9/2024,deposit,Branch,1916
2368,478,8/27/2024,withdrawal,Online,1979
2369,1202,7/14/2024,transfer,Online,48451
2370,457,6/8/2024,payment,Branch,9726
2371,189,10/30/2024,deposit,Online,9490
2372,291,4/30/2024,withdrawal,Online,3002
2373,920,3/14/2024,withdrawal,Branch,25754
2374,292,3/1/2024,payment,Branch,8262
2375,756,10/23/2024,deposit,ATM,8734
2376,377,4/26/2024,payment,Branch,3305
2377,1180,1/29/2024,deposit,Branch,160263
2378,508,6/10/2024,transfer,Branch,7519
2379,528,11/17/2024,payment,ATM,9382
2380,559,5/23/2024,payment,Online,9547
2381,1211,6/14/2024,transfer,ATM,162285
2382,1055,8/15/2024,payment,Online,22549
2383,260,6/9/2024,withdrawal,Branch,5643
2384,421,2/9/2024,deposit,Online,9098
2385,304,8/24/2024,deposit,Online,3942
2386,942,2/3/2024,transfer,Online,21109
2387,1063,1/30/2024,transfer,Online,21743
2388,542,11/7/2024,payment,ATM,8854
2389,1227,10/8/2024,withdrawal,Branch,116164
2390,1090,10/8/2024,payment,Online,10636
2391,108,9/25/2024,deposit,ATM,3864
2392,268,12/16/2024,payment,Online,776
2393,222,3/18/2024,withdrawal,Branch,1798
2394,1114,12/14/2024,deposit,ATM,15079
2395,693,11/19/2024,deposit,Branch,2376
2396,255,2/15/2024,deposit,ATM,5967
2397,253,11/27/2024,payment,Branch,9790
2398,257,9/18/2024,withdrawal,ATM,2110
2399,383,1/4/2024,payment,Online,8502
2400,442,3/1/2024,deposit,Online,1100
2401,599,4/22/2024,payment,ATM,2661
2402,1114,10/11/2024,withdrawal,Online,21316
2403,390,11/6/2024,withdrawal,ATM,9564
2404,582,12/27/2024,payment,Branch,5003
2405,1068,11/7/2024,payment,ATM,11954
2406,598,12/31/2024,transfer,ATM,4474
2407,19,9/8/2024,transfer,Online,7393
2408,1125,11/10/2024,payment,Branch,143964
2409,607,4/7/2024,transfer,Online,4191
2410,33,1/7/2024,payment,Online,7808
2411,862,2/21/2024,withdrawal,Branch,9737
2412,155,2/21/2024,transfer,Online,4072
2413,905,11/19/2024,deposit,Branch,13149
2414,405,8/13/2024,deposit,Online,5714
2415,844,11/25/2024,deposit,Branch,6160
2416,1185,11/12/2024,withdrawal,Branch,135420
2417,747,12/29/2024,transfer,Online,4986
2418,1141,6/8/2024,transfer,Branch,21721
2419,271,4/17/2024,deposit,ATM,9304
2420,770,2/2/2024,transfer,Online,12202
2421,172,11/29/2024,deposit,ATM,1342
2422,274,11/27/2024,transfer,ATM,4216
2423,259,7/24/2024,payment,ATM,3751
2424,1159,11/17/2024,payment,Branch,95013
2425,422,1/20/2024,payment,Online,1723
2426,1210,8/16/2024,deposit,ATM,171981
2427,364,11/23/2024,transfer,Branch,4303
2428,378,7/1/2024,payment,Branch,4874
2429,580,5/14/2024,payment,Online,5282
2430,891,5/30/2024,deposit,ATM,20825
2431,722,8/6/2024,transfer,ATM,7434
2432,1220,8/9/2024,withdrawal,ATM,27404
2433,881,6/12/2024,payment,ATM,22091
2434,1122,9/12/2024,withdrawal,ATM,26850
2435,605,10/25/2024,payment,Online,6317
2436,22,12/27/2024,withdrawal,Branch,7922
2437,1196,12/8/2024,withdrawal,Branch,194366
2438,383,4/29/2024,deposit,Branch,7695
2439,134,10/13/2024,withdrawal,Branch,6947
2440,1049,3/10/2024,deposit,Online,3236
2441,503,7/7/2024,transfer,Branch,9662
2442,1209,4/26/2024,withdrawal,ATM,52907
2443,1109,2/16/2024,payment,Branch,11833
2444,144,2/5/2024,transfer,Branch,6608
2445,224,10/2/2024,withdrawal,Branch,4666
2446,220,7/18/2024,deposit,Online,7591
2447,179,6/2/2024,transfer,Online,3896
2448,433,12/29/2024,transfer,Online,8215
2449,265,3/3/2024,transfer,Branch,3394
2450,954,10/20/2024,transfer,Branch,22715
2451,429,11/28/2024,deposit,Branch,5143
2452,416,5/17/2024,deposit,Online,8479
2453,727,8/14/2024,deposit,Online,1542
2454,197,3/23/2024,withdrawal,ATM,715
2455,1077,12/6/2024,deposit,Online,18830
